Nitrogen,Phosphorus,Potassium,pH,Humidity,Temperature,Soil Type,Period of Month,Crop
27.72,48.64,50.44,7.1,78.28,15.58,Clayey,Kharif,Brinjal
23.42,55.04,36.91,7.27,58.91,20.48,Sandy,Rabi,Onion
92.62,45.2,29.36,7.14,89.54,31.79,Clayey,Kharif,Rice
96.25,46.59,47.4,6.12,70.37,21.68,Sandy,Rabi,Onion
49.66,57.64,40.57,5.74,72.27,29.45,Sandy,Zaid,Tomato
52.86,55.79,76.29,6.29,57.32,27.14,Loamy,Kharif,Rice
40.27,22.33,36.31,6.81,63.35,21.61,Sandy,Rabi,Wheat
33.06,20.98,57.02,5.64,57.12,16.31,Clayey,Kharif,Maize
83.78,35.79,66.58,6.65,56.95,25.41,Clayey,Kharif,Rice
29.12,45.78,63.37,7.05,67.86,26.21,Clayey,Kharif,Brinjal
57.22,24.59,26.49,6.5,56.45,22.82,Sandy,Kharif,Rice
56.72,58.45,42.63,6.45,85.1,19.79,Sandy,Rabi,Onion
72.81,58.32,22.47,6.13,81.14,31.86,Sandy,Kharif,Brinjal
71.04,45.01,44.2,5.85,70.82,16.69,Silty,Rabi,Onion
97.32,13.73,64.04,6.81,53.57,21.74,Silty,Kharif,Rice
84.99,55.72,66.21,7.42,51.17,18.46,Sandy,Rabi,Onion
61.59,31.75,63.04,6.38,87.64,19.14,Clayey,Kharif,Rice
27.83,36.59,63.93,7.38,59.63,30.38,Silty,Rabi,Onion
57.81,46.38,20.41,6.47,67.32,26.32,Clayey,Kharif,Rice
98.39,51.09,37.64,6.57,62.53,15.86,Sandy,Kharif,Maize
76.74,15.26,22.52,5.72,55.56,25.16,Sandy,Rabi,Onion
85.99,59.38,49.1,5.99,57.82,33.46,Loamy,Kharif,Maize
82.52,22.64,72.93,6.2,70.35,23.75,Silty,Kharif,Maize
83.35,11.8,79.94,6.24,50.87,26.98,Loamy,Rabi,Wheat
23.02,19.16,76.27,6.34,59.12,23.16,Silty,Kharif,Maize
22.59,41.74,39.5,5.64,80.95,20.28,Silty,Rabi,Wheat
58.47,42.71,43.29,5.67,77.16,32.48,Clayey,Rabi,Wheat
58.39,51.83,33.27,6.28,51.11,29.31,Sandy,Zaid,Tomato
46.61,24.93,57.26,6.84,89.89,18.29,Loamy,Rabi,Wheat
85.17,52.69,71.58,5.54,53.17,25.59,Loamy,Kharif,Brinjal
79.9,23.67,40.3,6.41,58.15,28.32,Clayey,Kharif,Rice
67.43,49.31,30.51,5.65,67.43,30.47,Silty,Kharif,Rice
88.31,39.96,41.81,6.79,85.23,22.05,Clayey,Kharif,Rice
26.11,25.41,45.69,6.1,78.06,20.62,Sandy,Zaid,Tomato
21.25,17.29,76.22,6.79,87.73,31.87,Sandy,Rabi,Wheat
98.28,19.49,38.02,7.46,80.19,34.8,Clayey,Rabi,Onion
60.45,39.56,62.8,5.66,88.61,32.84,Sandy,Zaid,Tomato
27.81,15.9,34.55,6.74,68.59,23.86,Loamy,Kharif,Maize
29.1,18.29,60.02,6.46,55.9,23.31,Loamy,Kharif,Maize
38.38,47.29,61.76,6.21,57.28,30.9,Silty,Rabi,Onion
79.01,41.59,37.93,7.43,72.91,18.43,Sandy,Rabi,Wheat
67.83,24.2,58.75,6.29,88.86,20.61,Clayey,Zaid,Tomato
93.79,21.38,73.39,6.57,76.2,29.65,Sandy,Kharif,Rice
92.01,12.15,64.9,5.59,85.29,32.96,Silty,Kharif,Brinjal
84.29,50.76,71.93,7.18,70.08,23.9,Loamy,Kharif,Brinjal
26.03,50.37,75.28,6.62,61.27,22.29,Loamy,Zaid,Tomato
90.62,37.16,30.55,6.24,71.24,33.71,Clayey,Kharif,Rice
65.85,10.58,74.01,6.41,89.44,23.3,Loamy,Kharif,Brinjal
74.51,48.91,61.4,6.66,72.75,16.61,Silty,Rabi,Onion
69.34,56.61,31.32,6.29,54.95,33.17,Clayey,Zaid,Tomato
31.17,57.55,57.7,7.39,79.0,17.45,Loamy,Kharif,Brinjal
50.93,22.6,34.67,5.91,69.57,29.22,Loamy,Zaid,Tomato
29.69,50.2,39.08,6.53,51.64,32.23,Clayey,Kharif,Maize
89.92,36.42,28.03,6.79,83.11,19.52,Sandy,Rabi,Wheat
61.1,13.27,38.6,6.72,53.53,34.07,Sandy,Kharif,Maize
42.81,53.3,50.66,6.77,53.69,20.56,Clayey,Kharif,Brinjal
43.3,29.88,21.56,7.03,85.49,33.91,Silty,Kharif,Maize
62.5,50.71,71.3,6.38,63.0,30.07,Clayey,Rabi,Onion
38.55,31.17,62.61,6.21,63.34,23.49,Sandy,Kharif,Rice
24.63,45.89,69.29,6.45,81.71,27.74,Clayey,Zaid,Tomato
61.53,59.72,44.12,6.64,50.56,34.57,Loamy,Kharif,Brinjal
80.16,34.37,64.33,6.79,89.76,32.0,Loamy,Kharif,Maize
66.28,20.94,20.05,6.37,70.53,16.4,Loamy,Kharif,Rice
41.87,12.19,70.25,6.82,71.87,32.52,Silty,Rabi,Onion
99.86,18.14,57.52,6.3,70.26,17.5,Silty,Rabi,Wheat
50.95,25.84,62.62,6.56,59.12,33.76,Sandy,Rabi,Onion
69.38,46.0,25.72,5.82,81.21,15.77,Silty,Rabi,Onion
46.56,44.45,62.78,7.4,50.46,33.24,Sandy,Kharif,Brinjal
45.2,29.4,55.24,7.28,83.03,33.06,Clayey,Zaid,Tomato
89.59,10.35,58.39,7.25,52.01,27.51,Loamy,Kharif,Rice
70.84,25.23,48.18,6.99,50.57,21.23,Loamy,Kharif,Rice
81.4,25.95,39.19,5.81,54.12,16.29,Silty,Kharif,Maize
63.43,45.42,43.8,5.76,73.27,24.56,Clayey,Kharif,Rice
50.87,31.38,56.84,5.93,67.02,33.89,Sandy,Zaid,Tomato
36.8,47.3,41.44,7.35,73.57,17.16,Loamy,Kharif,Rice
48.69,14.16,53.68,6.43,74.32,32.4,Silty,Zaid,Tomato
55.68,21.59,64.25,6.23,86.29,25.34,Silty,Kharif,Rice
35.78,20.19,59.1,5.76,79.15,22.53,Silty,Kharif,Brinjal
94.19,28.99,56.98,5.81,77.4,20.04,Sandy,Zaid,Tomato
73.37,14.95,43.52,6.74,56.21,19.52,Loamy,Kharif,Brinjal
79.8,38.14,77.39,6.23,54.05,17.95,Clayey,Kharif,Maize
95.61,15.58,59.0,6.14,82.78,19.87,Silty,Kharif,Maize
54.37,55.8,21.3,5.8,51.84,16.93,Clayey,Rabi,Onion
78.2,21.39,76.48,6.31,76.19,27.53,Clayey,Rabi,Onion
52.96,28.88,52.32,7.5,83.85,31.0,Silty,Kharif,Brinjal
86.41,22.17,62.29,7.46,71.49,17.23,Clayey,Rabi,Onion
42.64,21.14,38.16,7.34,65.18,29.74,Loamy,Rabi,Wheat
54.46,39.04,48.48,7.2,63.94,26.77,Clayey,Kharif,Maize
29.75,15.99,49.09,6.34,68.81,19.31,Sandy,Zaid,Tomato
62.72,38.54,64.47,6.29,86.47,18.1,Silty,Kharif,Maize
88.85,37.93,29.05,6.65,79.68,18.48,Sandy,Kharif,Maize
29.46,36.01,46.81,5.56,71.29,24.82,Loamy,Kharif,Brinjal
89.22,59.84,39.48,7.25,58.11,24.03,Loamy,Rabi,Wheat
29.49,56.86,31.62,5.59,55.68,21.04,Sandy,Kharif,Brinjal
84.09,26.47,66.49,7.14,81.62,24.4,Clayey,Kharif,Rice
44.12,52.07,46.37,6.46,75.5,23.48,Clayey,Kharif,Rice
57.81,44.21,64.42,6.61,67.39,16.85,Silty,Kharif,Rice
36.44,50.76,49.39,7.09,79.9,31.3,Silty,Kharif,Maize
86.01,15.45,51.2,5.86,66.36,19.09,Loamy,Rabi,Wheat
84.24,30.11,48.51,6.98,56.42,29.24,Silty,Kharif,Brinjal
37.88,21.35,44.1,7.03,86.61,31.02,Clayey,Zaid,Tomato
52.28,22.87,37.68,6.33,69.93,32.89,Clayey,Rabi,Onion
31.71,41.52,42.46,7.04,72.02,22.07,Sandy,Zaid,Tomato
45.59,23.9,20.26,6.77,87.53,22.91,Loamy,Kharif,Maize
55.38,41.73,73.24,6.41,76.46,24.06,Silty,Kharif,Maize
55.32,52.0,38.09,6.03,79.78,18.0,Silty,Kharif,Brinjal
56.52,18.33,40.64,5.71,51.31,34.55,Sandy,Kharif,Brinjal
83.0,46.48,25.52,5.88,73.75,27.73,Sandy,Rabi,Wheat
21.18,24.52,67.63,6.22,51.61,15.6,Loamy,Rabi,Wheat
99.93,28.74,73.72,6.6,84.87,22.37,Clayey,Kharif,Maize
67.08,54.24,55.53,6.04,73.47,18.29,Clayey,Kharif,Maize
41.32,19.28,54.25,7.1,64.06,15.69,Clayey,Kharif,Brinjal
98.99,21.29,57.31,6.23,77.69,17.12,Loamy,Rabi,Wheat
87.37,11.41,36.98,6.9,55.62,26.89,Sandy,Rabi,Wheat
60.15,27.47,22.93,6.62,74.33,19.73,Clayey,Kharif,Maize
32.45,49.13,51.29,6.83,73.61,30.58,Clayey,Kharif,Rice
66.61,23.57,23.04,6.17,70.43,16.02,Sandy,Rabi,Onion
69.48,22.83,72.45,6.02,63.91,30.82,Clayey,Rabi,Onion
93.19,20.0,68.45,6.12,86.8,20.26,Clayey,Rabi,Onion
99.16,37.71,26.03,6.79,67.46,26.56,Silty,Kharif,Rice
45.65,40.79,60.98,6.88,89.93,33.31,Clayey,Rabi,Onion
81.87,15.34,33.52,6.06,70.32,22.37,Silty,Kharif,Brinjal
80.85,53.12,22.34,6.77,75.76,17.07,Sandy,Rabi,Onion
80.57,24.98,34.79,6.31,71.79,31.09,Sandy,Kharif,Brinjal
60.34,44.96,42.03,5.88,87.05,15.73,Silty,Kharif,Brinjal
46.64,10.76,43.55,6.87,88.39,18.63,Silty,Kharif,Maize
27.22,41.6,78.22,6.56,75.4,29.31,Sandy,Zaid,Tomato
91.18,22.23,24.0,6.45,64.68,33.12,Loamy,Kharif,Brinjal
97.98,12.66,49.82,7.4,55.44,23.26,Clayey,Rabi,Wheat
80.76,31.28,70.99,6.74,80.98,30.56,Clayey,Kharif,Brinjal
86.35,18.44,71.28,7.24,52.38,32.89,Clayey,Rabi,Wheat
59.02,50.94,41.78,7.14,53.77,27.35,Loamy,Kharif,Maize
70.26,45.39,61.37,5.71,54.01,20.5,Loamy,Rabi,Wheat
29.55,34.71,56.09,5.92,72.5,15.35,Sandy,Rabi,Wheat
98.38,35.89,26.31,6.98,75.56,28.83,Silty,Kharif,Rice
64.1,59.34,67.52,5.99,88.94,15.75,Silty,Rabi,Onion
81.95,28.34,25.11,7.25,68.47,30.77,Sandy,Zaid,Tomato
95.57,25.33,66.68,7.07,82.65,34.79,Loamy,Zaid,Tomato
77.59,18.48,31.51,5.83,65.59,29.53,Silty,Zaid,Tomato
59.28,52.53,34.24,5.74,66.37,16.42,Silty,Kharif,Brinjal
94.03,24.83,72.9,5.68,70.92,19.38,Clayey,Kharif,Rice
21.74,51.9,61.49,6.98,65.86,19.36,Silty,Kharif,Brinjal
72.31,34.77,65.38,6.32,53.0,18.79,Loamy,Rabi,Wheat
93.62,35.28,74.47,7.2,58.07,32.56,Sandy,Kharif,Brinjal
59.74,30.99,49.6,5.66,89.97,22.37,Loamy,Zaid,Tomato
85.07,37.53,25.81,5.56,74.02,30.0,Silty,Kharif,Brinjal
72.37,15.82,74.28,6.79,65.07,20.11,Loamy,Kharif,Brinjal
68.72,32.28,39.07,6.76,83.6,25.23,Loamy,Zaid,Tomato
93.83,15.73,35.65,6.28,76.49,25.23,Loamy,Zaid,Tomato
67.15,11.35,50.56,5.85,53.09,19.14,Clayey,Rabi,Wheat
83.62,56.44,26.41,7.23,71.17,22.64,Clayey,Zaid,Tomato
23.37,30.31,48.91,5.84,54.82,15.92,Silty,Kharif,Maize
78.35,22.13,42.16,5.88,66.68,16.99,Loamy,Kharif,Maize
85.86,46.93,41.98,6.89,75.0,33.25,Loamy,Kharif,Maize
85.11,17.7,79.44,5.87,52.95,33.15,Silty,Kharif,Rice
32.87,47.74,57.12,6.46,51.23,25.85,Loamy,Kharif,Brinjal
50.08,45.07,26.75,6.13,75.67,24.6,Sandy,Zaid,Tomato
31.71,59.07,22.5,6.21,58.79,25.69,Sandy,Kharif,Brinjal
66.39,45.23,25.67,5.57,77.05,31.7,Sandy,Rabi,Onion
84.26,26.39,78.8,7.49,83.97,24.65,Silty,Rabi,Onion
29.66,56.2,33.35,7.4,86.29,32.63,Clayey,Rabi,Onion
97.07,30.87,65.84,6.52,61.94,23.59,Loamy,Kharif,Brinjal
53.79,26.25,70.8,6.18,54.7,21.04,Sandy,Zaid,Tomato
36.27,48.05,57.31,6.16,79.53,18.71,Sandy,Kharif,Rice
31.53,52.95,21.12,7.37,53.7,33.23,Loamy,Kharif,Brinjal
35.41,13.85,62.02,6.3,63.18,21.83,Silty,Kharif,Brinjal
61.57,36.32,36.35,5.73,53.64,22.16,Sandy,Rabi,Onion
71.36,46.28,72.16,6.89,89.61,29.74,Clayey,Kharif,Brinjal
48.12,45.46,58.04,7.33,51.38,26.16,Silty,Rabi,Onion
90.04,14.05,49.17,6.62,52.24,34.2,Loamy,Zaid,Tomato
54.13,33.23,30.35,5.58,78.28,22.48,Silty,Kharif,Maize
38.43,21.12,56.13,6.94,82.6,33.6,Sandy,Kharif,Rice
92.76,20.75,76.26,6.1,67.33,31.48,Silty,Kharif,Maize
24.93,50.31,66.5,6.89,50.25,33.18,Silty,Rabi,Onion
89.35,54.2,50.24,6.71,79.38,21.86,Clayey,Zaid,Tomato
33.71,33.68,69.44,7.04,66.36,33.14,Silty,Rabi,Onion
98.01,34.0,43.19,6.93,77.05,30.54,Silty,Zaid,Tomato
20.27,33.68,66.0,5.94,81.28,24.03,Clayey,Kharif,Rice
45.25,33.79,68.53,6.46,75.39,29.47,Sandy,Zaid,Tomato
81.75,28.82,58.48,5.9,81.72,19.2,Sandy,Kharif,Rice
92.04,48.03,21.56,6.48,87.06,28.37,Clayey,Kharif,Maize
25.26,15.26,34.28,6.6,84.76,33.33,Silty,Rabi,Wheat
83.28,27.3,73.28,6.94,80.22,28.25,Loamy,Kharif,Maize
35.82,36.08,31.64,6.53,57.63,18.19,Loamy,Kharif,Maize
27.87,16.08,22.13,6.46,54.44,32.72,Silty,Kharif,Brinjal
41.03,40.55,71.66,6.71,57.98,23.45,Sandy,Rabi,Onion
93.78,24.8,28.45,7.4,58.38,24.95,Clayey,Kharif,Rice
49.8,54.98,25.43,5.78,72.24,30.82,Sandy,Kharif,Maize
71.96,46.87,61.41,7.47,73.73,31.32,Clayey,Rabi,Onion
87.21,52.45,34.51,7.04,63.61,20.35,Clayey,Rabi,Wheat
74.19,39.73,34.35,6.54,62.97,31.83,Silty,Rabi,Onion
62.69,56.58,53.8,7.13,53.19,30.42,Clayey,Rabi,Onion
25.09,46.61,39.82,6.39,69.5,16.84,Sandy,Kharif,Maize
33.14,45.83,54.03,6.39,69.1,24.77,Clayey,Rabi,Wheat
89.42,16.32,62.31,6.75,60.07,34.75,Loamy,Zaid,Tomato
31.21,26.26,47.8,6.16,89.87,26.97,Loamy,Rabi,Wheat
64.6,54.25,32.43,5.91,75.13,28.01,Clayey,Rabi,Wheat
61.54,52.04,59.47,6.14,81.97,34.99,Loamy,Rabi,Onion
97.43,31.19,23.14,5.65,55.18,22.41,Silty,Kharif,Brinjal
56.26,24.49,48.43,5.82,62.98,27.63,Sandy,Rabi,Onion
95.31,28.74,73.8,7.21,57.6,19.2,Silty,Rabi,Onion
48.63,57.05,76.1,6.23,85.93,33.17,Sandy,Zaid,Tomato
78.11,34.71,62.8,7.22,56.66,28.0,Silty,Kharif,Brinjal
84.34,28.97,60.77,6.5,80.89,29.44,Loamy,Zaid,Tomato
26.76,37.59,49.37,5.88,88.43,20.69,Loamy,Kharif,Maize
79.25,28.59,53.4,6.16,77.59,30.84,Loamy,Rabi,Onion
50.1,16.96,48.53,6.68,80.01,28.89,Clayey,Rabi,Onion
57.37,30.72,35.36,6.44,62.45,19.78,Silty,Kharif,Brinjal
36.74,53.92,71.23,5.88,75.95,26.71,Silty,Zaid,Tomato
33.68,43.44,69.56,6.56,68.32,27.74,Clayey,Rabi,Onion
43.97,31.11,78.38,7.04,73.15,32.33,Loamy,Rabi,Wheat
90.32,18.83,73.85,6.23,56.42,29.08,Sandy,Rabi,Onion
91.7,26.29,45.94,6.37,60.49,33.23,Clayey,Kharif,Maize
58.1,39.55,60.99,7.27,59.94,16.2,Clayey,Kharif,Rice
22.39,12.48,78.52,6.72,69.96,16.14,Loamy,Zaid,Tomato
23.35,47.62,46.72,6.94,50.8,22.46,Silty,Kharif,Brinjal
25.73,37.07,71.47,5.65,88.83,27.29,Loamy,Kharif,Rice
26.58,49.57,49.88,5.85,68.35,24.78,Sandy,Kharif,Maize
36.04,24.62,24.34,6.81,58.7,23.69,Clayey,Rabi,Onion
47.98,55.74,53.56,5.63,58.64,15.92,Clayey,Kharif,Rice
74.71,55.92,71.44,6.17,56.49,29.05,Silty,Rabi,Wheat
64.74,56.85,32.99,5.8,87.19,33.0,Sandy,Zaid,Tomato
48.01,37.23,75.74,6.12,71.67,19.08,Loamy,Kharif,Maize
62.14,50.18,75.41,7.11,72.2,27.5,Loamy,Kharif,Brinjal
85.52,51.01,75.06,6.82,53.17,31.52,Clayey,Kharif,Maize
26.36,25.19,74.4,6.29,79.55,20.21,Clayey,Kharif,Rice
47.26,18.34,41.56,6.98,75.48,20.12,Silty,Zaid,Tomato
57.51,47.91,52.97,6.58,78.65,16.92,Silty,Rabi,Wheat
57.91,10.86,32.44,7.07,67.75,24.18,Loamy,Zaid,Tomato
54.4,36.47,22.94,6.62,51.33,18.43,Silty,Kharif,Maize
70.14,53.26,79.97,7.42,80.21,16.97,Clayey,Rabi,Wheat
82.09,36.14,55.97,7.07,78.15,24.22,Sandy,Zaid,Tomato
32.76,50.89,54.79,6.78,58.97,33.58,Loamy,Zaid,Tomato
49.32,15.19,76.57,6.52,54.32,25.39,Silty,Zaid,Tomato
34.74,19.47,40.61,7.5,86.78,22.25,Sandy,Zaid,Tomato
41.85,48.32,35.48,5.67,60.78,18.59,Silty,Rabi,Wheat
77.34,59.73,20.93,6.71,61.19,29.32,Loamy,Kharif,Rice
93.47,43.6,26.79,5.92,55.55,28.17,Loamy,Kharif,Maize
76.85,36.23,24.93,6.9,89.04,25.7,Clayey,Rabi,Wheat
57.29,36.99,77.74,6.87,77.19,16.48,Sandy,Zaid,Tomato
23.37,53.69,56.22,7.25,65.32,15.88,Loamy,Rabi,Onion
47.93,50.54,20.59,7.11,54.59,25.61,Loamy,Zaid,Tomato
86.55,39.41,71.51,6.73,67.61,32.77,Loamy,Zaid,Tomato
73.04,21.04,41.6,6.19,74.18,17.09,Sandy,Zaid,Tomato
91.13,36.29,44.44,6.18,77.47,21.14,Loamy,Kharif,Maize
70.32,53.35,59.69,7.21,72.64,17.97,Clayey,Rabi,Onion
77.69,48.8,68.78,6.92,77.89,30.88,Silty,Zaid,Tomato
21.99,57.47,59.36,6.84,53.68,16.43,Silty,Kharif,Rice
51.4,24.71,63.74,7.17,61.59,26.96,Silty,Rabi,Onion
94.58,58.01,76.1,7.35,71.81,18.63,Loamy,Kharif,Brinjal
43.54,24.32,50.21,5.6,68.36,34.8,Loamy,Kharif,Maize
88.98,28.6,68.28,5.6,60.69,34.39,Sandy,Rabi,Onion
37.28,12.3,26.63,5.87,80.57,26.37,Silty,Zaid,Tomato
53.33,39.4,75.53,6.12,81.31,27.15,Silty,Rabi,Wheat
63.71,35.73,34.8,6.39,58.66,31.45,Sandy,Zaid,Tomato
29.78,36.79,73.12,5.56,62.63,20.18,Loamy,Zaid,Tomato
43.28,48.99,27.3,7.12,76.21,33.95,Silty,Rabi,Onion
72.09,17.8,39.24,6.04,50.07,30.04,Loamy,Rabi,Wheat
47.14,35.8,70.04,6.44,52.49,15.52,Clayey,Kharif,Maize
43.36,13.91,21.05,5.79,79.25,15.66,Loamy,Rabi,Onion
26.98,22.59,44.24,6.09,67.18,24.95,Sandy,Kharif,Brinjal
89.75,52.79,77.43,5.87,80.43,21.36,Sandy,Rabi,Onion
46.47,44.75,38.14,6.49,68.27,19.61,Silty,Kharif,Brinjal
81.75,20.86,76.18,7.45,76.89,23.72,Silty,Rabi,Onion
70.99,47.49,51.08,7.29,77.34,32.42,Clayey,Zaid,Tomato
40.71,32.04,28.0,6.77,56.76,15.9,Loamy,Kharif,Brinjal
83.9,57.12,49.92,5.86,77.28,21.7,Clayey,Kharif,Maize
21.8,27.72,75.53,6.7,51.59,27.4,Loamy,Kharif,Brinjal
37.42,37.16,54.94,7.44,70.13,21.35,Sandy,Kharif,Rice
26.71,12.13,54.39,6.93,62.1,20.63,Silty,Zaid,Tomato
75.73,15.28,44.42,6.64,71.66,19.37,Clayey,Rabi,Wheat
37.6,35.97,25.22,5.93,65.28,20.1,Clayey,Kharif,Maize
94.03,51.11,34.82,6.38,59.4,16.94,Clayey,Zaid,Tomato
43.6,27.28,76.13,6.29,80.64,18.73,Clayey,Rabi,Wheat
53.86,48.44,62.83,7.42,64.0,26.42,Sandy,Rabi,Wheat
81.94,28.76,35.96,5.51,56.48,33.05,Sandy,Kharif,Rice
76.24,38.67,37.52,7.03,61.37,17.41,Sandy,Kharif,Maize
23.31,53.78,46.95,7.47,75.77,16.3,Loamy,Kharif,Maize
97.55,31.29,59.12,5.7,82.71,34.29,Clayey,Zaid,Tomato
43.37,12.1,35.41,7.31,87.82,23.78,Loamy,Kharif,Brinjal
92.67,42.26,58.29,6.63,62.05,17.51,Silty,Kharif,Maize
83.39,38.16,31.57,6.38,87.08,24.52,Clayey,Kharif,Rice
33.45,46.53,60.93,7.22,67.51,25.7,Sandy,Kharif,Brinjal
94.51,21.01,40.1,5.93,86.66,22.18,Loamy,Kharif,Rice
39.85,22.74,34.04,7.41,58.31,33.23,Silty,Rabi,Wheat
52.61,11.17,71.77,5.77,87.33,18.47,Loamy,Rabi,Onion
30.83,21.5,78.69,5.72,65.51,19.11,Clayey,Kharif,Brinjal
88.66,25.39,24.59,6.59,74.12,34.59,Silty,Zaid,Tomato
99.03,34.42,27.42,7.22,77.12,28.97,Sandy,Rabi,Wheat
44.37,39.91,32.86,5.95,56.58,26.78,Clayey,Rabi,Wheat
61.62,48.03,28.45,6.57,76.52,21.93,Sandy,Rabi,Onion
76.09,17.76,47.49,6.24,78.42,19.3,Clayey,Rabi,Onion
60.18,36.93,75.34,6.22,82.61,31.97,Silty,Kharif,Maize
72.49,58.6,50.88,5.66,52.96,23.83,Silty,Zaid,Tomato
65.11,11.05,71.67,7.42,59.72,16.09,Silty,Rabi,Wheat
40.61,25.32,43.54,6.64,58.38,19.23,Sandy,Kharif,Brinjal
54.66,28.33,24.33,6.45,77.78,34.57,Loamy,Kharif,Brinjal
94.1,38.2,49.68,6.7,85.51,15.53,Sandy,Rabi,Onion
59.71,45.92,64.52,6.4,86.34,19.05,Clayey,Kharif,Rice
27.24,24.31,50.36,7.18,71.31,24.54,Clayey,Rabi,Onion
71.87,19.62,32.85,6.18,66.1,17.5,Sandy,Rabi,Wheat
40.08,18.44,58.38,6.78,85.71,29.03,Sandy,Rabi,Onion
39.27,21.35,64.66,6.82,61.4,25.43,Silty,Kharif,Brinjal
79.04,42.31,25.88,7.0,74.13,19.92,Loamy,Rabi,Wheat
33.83,29.45,37.04,7.31,53.01,24.37,Loamy,Rabi,Onion
70.27,22.28,47.54,5.87,72.44,15.42,Silty,Kharif,Maize
69.55,13.39,62.95,5.76,59.56,30.55,Silty,Zaid,Tomato
75.79,55.06,30.96,6.4,74.29,24.02,Loamy,Kharif,Rice
44.21,22.35,55.4,7.05,73.92,32.62,Sandy,Zaid,Tomato
62.06,46.24,56.72,6.25,75.21,34.72,Silty,Rabi,Onion
33.24,18.96,62.97,6.75,57.26,31.42,Sandy,Kharif,Rice
86.93,41.47,69.63,5.81,80.21,26.39,Silty,Rabi,Wheat
83.74,16.43,32.67,5.57,89.81,23.65,Clayey,Rabi,Wheat
67.77,51.86,37.7,7.46,61.74,27.74,Sandy,Kharif,Brinjal
34.74,32.81,35.44,6.78,64.22,27.6,Sandy,Kharif,Brinjal
33.15,58.59,25.01,5.87,60.78,23.33,Clayey,Kharif,Brinjal
30.95,56.46,79.07,5.74,74.87,32.76,Sandy,Rabi,Onion
73.18,43.05,53.75,6.46,59.12,25.24,Silty,Kharif,Brinjal
61.93,48.82,50.06,5.55,69.07,34.43,Sandy,Rabi,Onion
30.42,36.34,65.46,6.57,89.62,32.64,Silty,Kharif,Brinjal
84.85,28.23,29.81,6.13,72.63,32.3,Sandy,Rabi,Wheat
53.17,17.48,76.13,6.1,79.5,30.31,Clayey,Kharif,Rice
75.03,53.03,72.32,6.06,59.87,23.6,Clayey,Kharif,Brinjal
78.66,59.02,32.27,6.37,81.58,16.93,Silty,Rabi,Onion
76.34,40.93,79.61,5.54,80.49,34.05,Sandy,Zaid,Tomato
95.69,26.07,57.64,7.0,69.13,30.46,Clayey,Rabi,Onion
88.29,35.45,31.42,6.15,56.02,27.1,Loamy,Kharif,Rice
74.07,21.91,68.73,6.27,88.97,18.15,Sandy,Kharif,Rice
88.75,19.16,63.42,7.18,60.36,18.43,Clayey,Rabi,Onion
41.03,29.63,52.24,5.85,89.54,27.08,Sandy,Kharif,Maize
37.86,27.18,76.31,6.68,59.48,18.93,Clayey,Zaid,Tomato
29.13,30.5,69.94,7.15,81.33,27.9,Loamy,Kharif,Brinjal
58.79,52.57,44.91,6.39,61.37,28.74,Silty,Rabi,Onion
98.11,34.55,56.57,6.18,80.38,21.54,Loamy,Zaid,Tomato
62.53,56.83,58.64,6.39,60.53,18.99,Loamy,Kharif,Maize
49.19,58.74,70.87,6.33,82.85,34.86,Sandy,Kharif,Brinjal
82.41,16.32,44.97,5.79,81.99,17.16,Sandy,Kharif,Brinjal
38.95,20.62,60.14,7.07,86.07,33.63,Clayey,Kharif,Rice
76.19,17.97,71.91,6.77,55.07,25.98,Sandy,Kharif,Brinjal
29.77,17.98,38.29,6.6,64.42,28.31,Loamy,Kharif,Brinjal
54.01,33.12,34.35,7.41,54.38,29.62,Silty,Zaid,Tomato
43.14,29.22,47.87,5.69,64.07,33.09,Sandy,Kharif,Maize
40.84,35.4,68.88,5.75,58.97,29.3,Sandy,Kharif,Brinjal
54.3,26.01,20.08,6.2,77.63,24.28,Sandy,Zaid,Tomato
38.52,20.36,49.81,6.14,89.24,22.03,Sandy,Rabi,Onion
80.28,59.18,67.23,5.88,76.94,17.89,Sandy,Kharif,Maize
67.39,56.28,29.4,5.75,56.22,17.29,Clayey,Rabi,Onion
32.18,21.56,70.72,7.09,80.68,34.73,Loamy,Zaid,Tomato
58.68,25.24,24.39,5.6,56.16,32.35,Silty,Zaid,Tomato
73.38,17.72,51.78,6.76,59.79,21.61,Silty,Kharif,Brinjal
90.08,52.81,27.73,7.34,56.07,29.93,Sandy,Kharif,Brinjal
28.87,27.78,51.02,5.61,76.34,32.76,Sandy,Kharif,Rice
90.84,56.88,54.87,7.07,84.93,27.03,Loamy,Rabi,Onion
38.72,41.81,28.82,7.33,62.71,32.27,Silty,Kharif,Brinjal
88.28,59.22,61.7,7.4,67.67,28.58,Silty,Rabi,Onion
72.09,45.89,72.54,6.67,59.17,26.59,Sandy,Kharif,Rice
81.02,34.14,75.07,6.0,67.13,20.33,Sandy,Kharif,Maize
98.31,56.75,34.95,7.33,63.43,22.59,Sandy,Kharif,Brinjal
67.64,30.14,22.35,6.54,77.57,21.61,Clayey,Kharif,Brinjal
54.88,57.73,79.2,5.95,74.3,25.63,Clayey,Kharif,Brinjal
77.19,38.56,72.08,7.0,85.54,19.08,Silty,Kharif,Brinjal
95.95,49.21,23.02,7.22,73.99,17.03,Silty,Rabi,Wheat
